rank,listing_id,addr,lat,lng,floor,deposit_만원,monthly_rent_만원,size_평,flpop_lunch,flpop_dinner,flpop_etc,dist_station,dist_bus_stop,cnt_crosswalk,is_road,cnt_academy,cnt_hospital,cnt_school,cnt_company,cnt_banapresso,cnt_high_cafe,cnt_low_cafe,cnt_etc_cafe,location_score,success_prob
356,925567,서울특별시 강남구 역삼동,37.507038726841,127.037725714892,4층,6500.0,650.0,64.9,319506.5,309264.5,303520.875,308.8788779447707,140.49906145510047,13,1,0,1,0,0,0,2,5,23,0.33761078018523644,0.5560960672888672
357,916781,서울특별시 강남구 역삼동,37.507038726841,127.037725714892,4층,5000.0,500.0,48.0,319506.5,309264.5,303520.875,308.8788779447707,140.49906145510047,13,1,0,1,0,0,0,2,5,23,0.33761078018523644,0.5560960672888672
358,882274,서울특별시 강남구 논현동,37.5096644568,127.0308186321,지하1층,3000.0,200.0,15.1,318800.0,380357.25,434233.75,394.2071982219014,147.27206909920667,4,1,0,1,0,0,0,0,2,19,0.3253812528695653,0.5556039579157502
359,915686,서울특별시 강남구 논현동,37.5096644568,127.0308186321,3층,2000.0,220.0,26.0,318800.0,380357.25,434233.75,394.2071982219014,147.27206909920667,4,1,0,1,0,0,0,0,2,19,0.3253812528695653,0.5556039579157502
360,843426,서울특별시 강남구 논현동,37.5096644568,127.0308186321,지하1층,3000.0,231.0,21.4,318800.0,380357.25,434233.75,394.2071982219014,147.27206909920667,4,1,0,1,0,0,0,0,2,19,0.3253812528695653,0.5556039579157502
361,818677,서울특별시 강남구 논현동,37.5073037223916,127.031206727756,지하1층,2000.0,200.0,31.3,318800.0,380357.25,434233.75,273.77778035448455,71.78052059109045,12,1,1,2,0,0,0,1,0,19,0.37876834050432256,0.5553541908739277
362,896512,서울특별시 강남구 논현동,37.5148729389,127.0281015599,2층,2000.0,124.0,26.0,378147.0,391751.0,381067.3125,307.5932706880491,176.87629198794752,12,1,0,1,0,0,0,1,1,12,0.3347712046904388,0.5551141956700588
363,709638,서울특별시 강남구 논현동,37.5087911465798,127.034908073117,지하1층,2000.0,220.0,23.0,319506.5,309264.5,303520.875,159.29405590531815,107.96244531893227,16,1,1,3,0,0,0,1,4,26,0.38775228577504417,0.5541339763532435
364,923798,서울특별시 강남구 논현동,37.5087911465798,127.034908073117,지하1층,2000.0,210.0,26.9,319506.5,309264.5,303520.875,159.29405590531815,107.96244531893227,16,1,1,3,0,0,0,1,4,26,0.38775228577504417,0.5541339763532435
365,907259,서울특별시 강남구 논현동,37.5159607984,127.0303370945,2층,2000.0,178.0,16.0,378147.0,391751.0,381067.3125,218.9322329230202,71.86455129701902,12,0,0,1,0,0,0,1,1,23,0.3164842680000694,0.5539549492270361
366,926366,서울특별시 강남구 논현동,37.5159607984,127.0303370945,2층,2000.0,196.0,15.0,378147.0,391751.0,381067.3125,218.9322329230202,71.86455129701902,12,0,0,1,0,0,0,1,1,23,0.3164842680000694,0.5539549492270361
367,926946,서울특별시 강남구 논현동,37.5159607984,127.0303370945,2층,2000.0,196.0,21.9,378147.0,391751.0,381067.3125,218.9322329230202,71.86455129701902,12,0,0,1,0,0,0,1,1,23,0.3164842680000694,0.5539549492270361
368,910314,서울특별시 강남구 논현동,37.5159607984,127.0303370945,2층,2000.0,196.0,16.0,378147.0,391751.0,381067.3125,218.9322329230202,71.86455129701902,12,0,0,1,0,0,0,1,1,23,0.3164842680000694,0.5539549492270361
369,903842,서울특별시 강남구 논현동,37.5159607984,127.0303370945,2층,2000.0,196.0,16.0,378147.0,391751.0,381067.3125,218.9322329230202,71.86455129701902,12,0,0,1,0,0,0,1,1,23,0.3164842680000694,0.5539549492270361
370,919927,서울특별시 강남구 논현동,37.5159607984,127.0303370945,2층,2000.0,196.0,16.0,378147.0,391751.0,381067.3125,218.9322329230202,71.86455129701902,12,0,0,1,0,0,0,1,1,23,0.3164842680000694,0.5539549492270361
371,499092,서울특별시 강남구 논현동,37.5159607984,127.0303370945,1층,2000.0,140.0,7.0,378147.0,391751.0,381067.3125,218.9322329230202,71.86455129701902,12,0,0,1,0,0,0,1,1,23,0.3164842680000694,0.5539549492270361
372,925902,서울특별시 강남구 논현동,37.5132281183,127.0334351907,1층,4000.0,350.0,18.1,187742.25,204765.25,252216.625,206.00810830117342,156.55132393854913,14,1,0,2,0,0,0,2,3,23,0.3215919583916681,0.5531162972140049
373,920458,서울특별시 강남구 논현동,37.5132281183,127.0334351907,1층,3000.0,260.0,18.7,187742.25,204765.25,252216.625,206.00810830117342,156.55132393854913,14,1,0,2,0,0,0,2,3,23,0.3215919583916681,0.5531162972140049
374,927436,서울특별시 강남구 논현동,37.5132281183,127.0334351907,1층,3000.0,260.0,18.7,187742.25,204765.25,252216.625,206.00810830117342,156.55132393854913,14,1,0,2,0,0,0,2,3,23,0.3215919583916681,0.5531162972140049
375,927171,서울특별시 강남구 역삼동,37.5059210853131,127.035211876573,1층,25000.0,2300.0,150.0,319506.5,309264.5,303520.875,188.17689162114095,76.21269586370262,16,1,1,2,0,0,0,2,3,24,0.38118982115822847,0.553049279200597
376,923699,서울특별시 강남구 논현동,37.5158018093,127.0319025204,1층,4000.0,200.0,16.3,378147.0,391751.0,381067.3125,181.32258314390538,153.3089370244774,13,0,0,2,0,0,0,2,2,25,0.3196044133974418,0.551675760142062
377,913656,서울특별시 강남구 논현동,37.5158018093,127.0319025204,4층,1100.0,110.0,10.0,378147.0,391751.0,381067.3125,181.32258314390538,153.3089370244774,13,0,0,2,0,0,0,2,2,25,0.3196044133974418,0.551675760142062
378,913657,서울특별시 강남구 논현동,37.5158018093,127.0319025204,4층,1100.0,110.0,10.0,378147.0,391751.0,381067.3125,181.32258314390538,153.3089370244774,13,0,0,2,0,0,0,2,2,25,0.3196044133974418,0.551675760142062
379,913655,서울특별시 강남구 논현동,37.5158018093,127.0319025204,1층,4000.0,200.0,25.0,378147.0,391751.0,381067.3125,181.32258314390538,153.3089370244774,13,0,0,2,0,0,0,2,2,25,0.3196044133974418,0.551675760142062
380,924105,서울특별시 서초구 잠원동,37.5121717563809,127.018907130461,1층,2000.0,166.0,12.0,388874.5,478718.0,397097.625,267.0734688243174,172.1973597267594,14,0,0,2,0,0,0,1,4,33,0.32699765220632826,0.5509815561036158
381,891248,서울특별시 강남구 역삼동,37.5057858107741,127.033468062783,1층,1500.0,150.0,7.0,319506.5,309264.5,303520.875,197.98460754555026,94.67497683441367,14,1,1,2,0,0,0,1,2,24,0.37060212752499005,0.5484754123311171
382,762576,서울특별시 강남구 역삼동,37.5057858107741,127.033468062783,1층,1200.0,158.0,7.0,319506.5,309264.5,303520.875,197.98460754555026,94.67497683441367,14,1,1,2,0,0,0,1,2,24,0.37060212752499005,0.5484754123311171
383,897601,서울특별시 강남구 역삼동,37.5055838696,127.0338751256,2층,2000.0,250.0,25.0,319506.5,309264.5,303520.875,209.81727221602014,54.55129456339975,16,1,1,2,0,0,0,1,1,19,0.3755841486177572,0.5463214494369172
384,917837,서울특별시 강남구 역삼동,37.5055838696,127.0338751256,2층,2000.0,200.0,25.0,319506.5,309264.5,303520.875,209.81727221602014,54.55129456339975,16,1,1,2,0,0,0,1,1,19,0.3755841486177572,0.5463214494369172
385,844108,서울특별시 강남구 신사동,37.5181753232949,127.022980858645,지하1층,4000.0,250.0,40.2,373769.5,469697.75,332457.375,304.9059656018341,108.55254898143286,4,0,0,2,0,0,0,2,4,30,0.31720309263980007,0.5461663608503581
386,914524,서울특별시 강남구 논현동,37.5088273617,127.0343109065,2층,10000.0,500.0,70.0,319506.5,309264.5,303520.875,153.4044816332336,81.33363141179504,14,1,1,3,0,0,0,1,5,22,0.3906677927302536,0.5450017187258597
387,923174,서울특별시 강남구 논현동,37.5088273617,127.0343109065,2층,10000.0,500.0,65.0,319506.5,309264.5,303520.875,153.4044816332336,81.33363141179504,14,1,1,3,0,0,0,1,5,22,0.3906677927302536,0.5450017187258597
388,915939,서울특별시 강남구 논현동,37.5088273617,127.0343109065,2층,10000.0,500.0,60.5,319506.5,309264.5,303520.875,153.4044816332336,81.33363141179504,14,1,1,3,0,0,0,1,5,22,0.3906677927302536,0.5450017187258597
389,917192,서울특별시 강남구 논현동,37.5088273617,127.0343109065,2층,10000.0,500.0,65.4,319506.5,309264.5,303520.875,153.4044816332336,81.33363141179504,14,1,1,3,0,0,0,1,5,22,0.3906677927302536,0.5450017187258597
390,924385,서울특별시 강남구 역삼동,37.5057570768,127.0331197072,지하1층,4000.0,310.0,16.3,319506.5,309264.5,303520.875,214.07177715402358,123.86963758513181,14,1,1,2,0,0,0,1,1,24,0.3620825125853519,0.5436209759947743
391,923150,서울특별시 강남구 논현동,37.5142227881,127.0335713677,7층,1500.0,143.0,18.0,378147.0,391751.0,381067.3125,187.16417530630343,152.19650564597447,15,0,0,2,0,0,0,3,3,23,0.3247927102080228,0.5433397854210402
392,924031,서울특별시 강남구 역삼동,37.5056919837,127.0338977941,2층,3000.0,330.0,35.0,319506.5,309264.5,303520.875,197.64937067430694,55.16144756138357,16,1,1,2,0,0,0,1,2,19,0.37811831714760313,0.5431630030479372
393,473417,서울특별시 강남구 역삼동,37.5056919837,127.0338977941,1층,10000.0,950.0,59.0,319506.5,309264.5,303520.875,197.64937067430694,55.16144756138357,16,1,1,2,0,0,0,1,2,19,0.37811831714760313,0.5431630030479372
394,902099,서울특별시 강남구 신사동,37.519695689574,127.025546871481,1층,5000.0,380.0,22.0,265091.5,267129.0,233949.25,588.2744029982111,90.55580199367131,8,1,0,3,0,0,0,1,3,30,0.3242703252713862,0.5420146238398486
395,819777,서울특별시 강남구 신사동,37.519695689574,127.025546871481,지하1층,3000.0,200.0,30.3,265091.5,267129.0,233949.25,588.2744029982111,90.55580199367131,8,1,0,3,0,0,0,1,3,30,0.3242703252713862,0.5420146238398486
396,891172,서울특별시 강남구 역삼동,37.5054397708254,127.033657912646,1층,2000.0,190.0,7.8,319506.5,309264.5,303520.875,229.48790016566934,74.2534867561308,16,1,1,2,0,0,0,1,1,20,0.37095822454573607,0.5410057209031973
397,888870,서울특별시 서초구 반포동,37.5061343757,127.0226016789,1층,2000.0,192.0,33.0,589152.0,788268.0,560948.125,568.3677404562424,81.86082189757677,17,0,0,1,0,0,1,6,4,29,0.3786371084237835,0.5399640311885949
398,920500,서울특별시 서초구 반포동,37.5061343757,127.0226016789,1층,2000.0,192.0,33.0,589152.0,788268.0,560948.125,568.3677404562424,81.86082189757677,17,0,0,1,0,0,1,6,4,29,0.3786371084237835,0.5399640311885949
399,906931,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,반지하층,345.0,115.0,10.2,318800.0,380357.25,434233.75,390.60137336646847,252.9721078263817,5,1,0,2,0,0,0,0,2,20,0.3170597311533733,0.5398731648062595
400,906847,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,3층,2000.0,210.0,18.7,318800.0,380357.25,434233.75,390.60137336646847,252.9721078263817,5,1,0,2,0,0,0,0,2,20,0.3170597311533733,0.5398731648062595
401,906785,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,1층,1000.0,120.0,9.6,318800.0,380357.25,434233.75,390.60137336646847,252.9721078263817,5,1,0,2,0,0,0,0,2,20,0.3170597311533733,0.5398731648062595
402,906870,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,1층,315.0,105.0,8.0,318800.0,380357.25,434233.75,390.60137336646847,252.9721078263817,5,1,0,2,0,0,0,0,2,20,0.3170597311533733,0.5398731648062595
403,906932,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,1층,390.0,130.0,9.6,318800.0,380357.25,434233.75,390.60137336646847,252.9721078263817,5,1,0,2,0,0,0,0,2,20,0.3170597311533733,0.5398731648062595
404,906848,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,반지하층,1000.0,100.0,9.6,318800.0,380357.25,434233.75,390.60137336646847,252.9721078263817,5,1,0,2,0,0,0,0,2,20,0.3170597311533733,0.5398731648062595
405,906935,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,3층,630.0,210.0,18.7,318800.0,380357.25,434233.75,390.60137336646847,252.9721078263817,5,1,0,2,0,0,0,0,2,20,0.3170597311533733,0.5398731648062595
406,906849,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,반지하층,1000.0,115.0,10.2,318800.0,380357.25,434233.75,390.60137336646847,252.9721078263817,5,1,0,2,0,0,0,0,2,20,0.3170597311533733,0.5398731648062595
407,916600,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,1층,1000.0,85.0,8.0,318800.0,380357.25,434233.75,390.60137336646847,252.9721078263817,5,1,0,2,0,0,0,0,2,20,0.3170597311533733,0.5398731648062595
408,906871,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,1층,1000.0,120.0,10.0,318800.0,380357.25,434233.75,390.60137336646847,252.9721078263817,5,1,0,2,0,0,0,0,2,20,0.3170597311533733,0.5398731648062595
409,906840,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,1층,1000.0,95.0,8.0,318800.0,380357.25,434233.75,390.60137336646847,252.9721078263817,5,1,0,2,0,0,0,0,2,20,0.3170597311533733,0.5398731648062595
410,906930,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,반지하층,330.0,110.0,9.6,318800.0,380357.25,434233.75,390.60137336646847,252.9721078263817,5,1,0,2,0,0,0,0,2,20,0.3170597311533733,0.5398731648062595
411,916604,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,2층,1000.0,125.0,10.0,318800.0,380357.25,434233.75,390.60137336646847,252.9721078263817,5,1,0,2,0,0,0,0,2,20,0.3170597311533733,0.5398731648062595
412,906873,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,3층,2000.0,210.0,19.0,318800.0,380357.25,434233.75,390.60137336646847,252.9721078263817,5,1,0,2,0,0,0,0,2,20,0.3170597311533733,0.5398731648062595
413,906933,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,지하2층,375.0,125.0,9.6,318800.0,380357.25,434233.75,390.60137336646847,252.9721078263817,5,1,0,2,0,0,0,0,2,20,0.3170597311533733,0.5398731648062595
414,906928,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,반지하층,1000.0,115.0,10.2,318800.0,380357.25,434233.75,390.60137336646847,252.9721078263817,5,1,0,2,0,0,0,0,2,20,0.3170597311533733,0.5398731648062595
415,906926,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,2층,1000.0,85.0,8.0,318800.0,380357.25,434233.75,390.60137336646847,252.9721078263817,5,1,0,2,0,0,0,0,2,20,0.3170597311533733,0.5398731648062595
416,919221,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,2층,1000.0,125.0,9.0,318800.0,380357.25,434233.75,390.60137336646847,252.9721078263817,5,1,0,2,0,0,0,0,2,20,0.3170597311533733,0.5398731648062595
417,906845,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,2층,1000.0,125.0,9.6,318800.0,380357.25,434233.75,390.60137336646847,252.9721078263817,5,1,0,2,0,0,0,0,2,20,0.3170597311533733,0.5398731648062595
418,906846,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,2층,1000.0,85.0,8.0,318800.0,380357.25,434233.75,390.60137336646847,252.9721078263817,5,1,0,2,0,0,0,0,2,20,0.3170597311533733,0.5398731648062595
419,906927,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,반지하층,1000.0,100.0,9.6,318800.0,380357.25,434233.75,390.60137336646847,252.9721078263817,5,1,0,2,0,0,0,0,2,20,0.3170597311533733,0.5398731648062595
420,906934,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,2층,285.0,95.0,8.0,318800.0,380357.25,434233.75,390.60137336646847,252.9721078263817,5,1,0,2,0,0,0,0,2,20,0.3170597311533733,0.5398731648062595
421,906925,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,2층,1000.0,125.0,9.6,318800.0,380357.25,434233.75,390.60137336646847,252.9721078263817,5,1,0,2,0,0,0,0,2,20,0.3170597311533733,0.5398731648062595
422,926367,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,2층,1000.0,85.0,10.0,318800.0,380357.25,434233.75,390.60137336646847,252.9721078263817,5,1,0,2,0,0,0,0,2,20,0.3170597311533733,0.5398731648062595
423,906924,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,1층,1000.0,95.0,8.0,318800.0,380357.25,434233.75,390.60137336646847,252.9721078263817,5,1,0,2,0,0,0,0,2,20,0.3170597311533733,0.5398731648062595
424,846821,서울특별시 서초구 반포동,37.5072913755,127.0220229525,1층,3000.0,225.0,11.0,155131.25,202607.0,248533.1875,434.93743053639486,89.88740584508714,10,1,0,1,0,0,0,4,3,28,0.3067160406685733,0.5397754721864565
425,841008,서울특별시 서초구 반포동,37.5072913755,127.0220229525,1층,2000.0,160.0,10.0,155131.25,202607.0,248533.1875,434.93743053639486,89.88740584508714,10,1,0,1,0,0,0,4,3,28,0.3067160406685733,0.5397754721864565
426,730780,서울특별시 강남구 논현동,37.5157437719265,127.033255331619,1층,20000.0,1100.0,68.0,378147.0,391751.0,381067.3125,233.30191268361372,129.08980390717267,12,0,0,1,0,0,0,2,2,24,0.30898465450369816,0.5389446574136555
427,575965,서울특별시 강남구 논현동,37.5157411418,127.0295949819,5층,45000.0,0.0,30.0,378147.0,391751.0,381067.3125,237.82095131573908,53.774651265125286,11,0,0,1,0,0,0,1,1,17,0.3144542191725213,0.5374567483967885
428,922899,서울특별시 강남구 논현동,37.5158771915,127.0330020164,3층,10000.0,700.0,49.0,378147.0,391751.0,381067.3125,230.33049347562147,155.5542361486255,14,0,0,2,0,0,0,2,2,23,0.31602549260114426,0.5365050710919855
429,917491,서울특별시 강남구 논현동,37.5158771915,127.0330020164,3층,10000.0,700.0,49.7,378147.0,391751.0,381067.3125,230.33049347562147,155.5542361486255,14,0,0,2,0,0,0,2,2,23,0.31602549260114426,0.5365050710919855
430,918199,서울특별시 강남구 논현동,37.5116326046162,127.029430485316,3층,5000.0,440.0,35.0,378147.0,391751.0,381067.3125,337.96669109034883,224.65846336142678,9,1,0,0,0,0,0,1,3,17,0.316041957966466,0.5362425104068128
431,913613,서울특별시 강남구 논현동,37.5116326046162,127.029430485316,3층,5000.0,440.0,39.1,378147.0,391751.0,381067.3125,337.96669109034883,224.65846336142678,9,1,0,0,0,0,0,1,3,17,0.316041957966466,0.5362425104068128
432,824893,서울특별시 강남구 논현동,37.5138599985,127.0289789178,2층,0.0,0.0,24.4,378147.0,391751.0,381067.3125,223.97983518082782,58.66916215917437,10,0,0,1,0,0,0,1,1,16,0.31275603786005934,0.5358315843826672
433,926351,서울특별시 강남구 논현동,37.5087420377999,127.030003912678,1층,3000.0,290.0,20.4,318800.0,380357.25,434233.75,406.465830131749,263.79701154035854,5,1,0,2,0,0,0,0,3,22,0.3167153955044596,0.5352297311594424
434,912611,서울특별시 강남구 논현동,37.5087420377999,127.030003912678,2층,3000.0,250.0,20.7,318800.0,380357.25,434233.75,406.465830131749,263.79701154035854,5,1,0,2,0,0,0,0,3,22,0.3167153955044596,0.5352297311594424
435,911881,서울특별시 강남구 논현동,37.5087420377999,127.030003912678,2층,3000.0,250.0,20.0,318800.0,380357.25,434233.75,406.465830131749,263.79701154035854,5,1,0,2,0,0,0,0,3,22,0.3167153955044596,0.5352297311594424
436,602284,서울특별시 강남구 신사동,37.5196847328,127.0262074846,3층,5000.0,300.0,22.0,265091.5,267129.0,233949.25,634.8327562558302,96.26893047499726,12,1,0,3,0,0,0,1,3,31,0.32531459746562497,0.5349030066636984
437,912048,서울특별시 강남구 논현동,37.5056258561549,127.024374903865,1층,108000.0,9000.0,112.0,589152.0,788268.0,560948.125,663.9871371114838,26.402440690904267,16,0,0,1,0,0,1,7,7,32,0.3906193947814485,0.5342673002993009
438,921054,서울특별시 강남구 논현동,37.5056258561549,127.024374903865,1층,108000.0,9000.0,111.9,589152.0,788268.0,560948.125,663.9871371114838,26.402440690904267,16,0,0,1,0,0,1,7,7,32,0.3906193947814485,0.5342673002993009
439,818159,서울특별시 서초구 반포동,37.5062461167,127.0225157573,1층,1500.0,150.0,6.4,589152.0,788268.0,560948.125,555.0044414758137,92.7494347781688,18,0,0,1,0,0,1,5,4,28,0.37602736858999286,0.5327705776313469
440,798486,서울특별시 강남구 신사동,37.5173936036,127.021098371,1층,15000.0,1360.0,64.7,373769.5,469697.75,332457.375,126.78907267049004,82.05000216392072,9,0,1,2,0,0,0,3,3,30,0.3533399880746907,0.5323865854614699
441,919097,서울특별시 강남구 논현동,37.5135543947,127.0257981446,3층,6000.0,350.0,36.1,378147.0,391751.0,381067.3125,451.1508674070627,280.2468391205784,6,1,0,2,0,0,0,0,0,18,0.30691226666034255,0.5314073971763001
442,918231,서울특별시 강남구 역삼동,37.5078822409,127.0371787281,6층,2800.0,210.0,21.0,319506.5,309264.5,303520.875,261.5210474691219,78.77326746511268,17,1,1,1,0,0,0,2,4,25,0.36920252533152215,0.5305128196010968
443,922211,서울특별시 강남구 역삼동,37.5078822409,127.0371787281,4층,4600.0,404.0,53.2,319506.5,309264.5,303520.875,261.5210474691219,78.77326746511268,17,1,1,1,0,0,0,2,4,25,0.36920252533152215,0.5305128196010968
444,922454,서울특별시 강남구 역삼동,37.5078822409,127.0371787281,6층,2800.0,210.0,21.0,319506.5,309264.5,303520.875,261.5210474691219,78.77326746511268,17,1,1,1,0,0,0,2,4,25,0.36920252533152215,0.5305128196010968
445,925081,서울특별시 강남구 논현동,37.5180800427,127.0300076511,4층,2000.0,180.0,30.0,265091.5,267129.0,233949.25,448.9925393942613,121.55316991961499,14,1,0,2,0,0,0,1,2,21,0.3187830020637261,0.5295186879612335
446,680289,서울특별시 강남구 논현동,37.5180800427,127.0300076511,5층,2000.0,225.0,32.0,265091.5,267129.0,233949.25,448.9925393942613,121.55316991961499,14,1,0,2,0,0,0,1,2,21,0.3187830020637261,0.5295186879612335
447,925403,서울특별시 강남구 논현동,37.5180800427,127.0300076511,3층,2000.0,240.0,32.9,265091.5,267129.0,233949.25,448.9925393942613,121.55316991961499,14,1,0,2,0,0,0,1,2,21,0.3187830020637261,0.5295186879612335
448,923671,서울특별시 강남구 논현동,37.5180800427,127.0300076511,4층,2000.0,200.0,29.6,265091.5,267129.0,233949.25,448.9925393942613,121.55316991961499,14,1,0,2,0,0,0,1,2,21,0.3187830020637261,0.5295186879612335
449,923231,서울특별시 강남구 논현동,37.5180800427,127.0300076511,5층,2000.0,180.0,32.9,265091.5,267129.0,233949.25,448.9925393942613,121.55316991961499,14,1,0,2,0,0,0,1,2,21,0.3187830020637261,0.5295186879612335
450,923230,서울특별시 강남구 논현동,37.5180800427,127.0300076511,4층,2000.0,200.0,32.9,265091.5,267129.0,233949.25,448.9925393942613,121.55316991961499,14,1,0,2,0,0,0,1,2,21,0.3187830020637261,0.5295186879612335
451,674482,서울특별시 강남구 논현동,37.5130591538,127.031901353,4층,8000.0,500.0,63.0,378147.0,391751.0,381067.3125,133.1441314507386,165.7163994680463,9,0,0,2,0,0,0,1,5,22,0.3175068691996272,0.529514702294092
452,896192,서울특별시 강남구 논현동,37.5130591538,127.031901353,3층,10000.0,630.0,67.7,378147.0,391751.0,381067.3125,133.1441314507386,165.7163994680463,9,0,0,2,0,0,0,1,5,22,0.3175068691996272,0.529514702294092
453,553900,서울특별시 강남구 논현동,37.5130591538,127.031901353,3층,10000.0,450.0,62.0,378147.0,391751.0,381067.3125,133.1441314507386,165.7163994680463,9,0,0,2,0,0,0,1,5,22,0.3175068691996272,0.529514702294092
454,553898,서울특별시 강남구 논현동,37.5130591538,127.031901353,2층,10000.0,450.0,62.0,378147.0,391751.0,381067.3125,133.1441314507386,165.7163994680463,9,0,0,2,0,0,0,1,5,22,0.3175068691996272,0.529514702294092
455,863108,서울특별시 강남구 논현동,37.5164736542258,127.03101327422,지하1층,10000.0,1400.0,126.8,170020.75,157445.0,156660.375,254.82151262386944,151.961626741725,11,1,0,1,0,0,0,1,1,23,0.2854139679323487,0.5294696692708276
456,922767,서울특별시 강남구 신사동,37.5196243275151,127.025971949214,2층,5000.0,470.0,39.1,265091.5,267129.0,233949.25,613.8484661540951,83.02745176668185,10,1,0,2,0,0,0,1,3,29,0.31587737530827853,0.5293474184859115
457,916710,서울특별시 강남구 신사동,37.5196243275151,127.025971949214,2층,5000.0,470.0,31.4,265091.5,267129.0,233949.25,613.8484661540951,83.02745176668185,10,1,0,2,0,0,0,1,3,29,0.31587737530827853,0.5293474184859115
458,906807,서울특별시 강남구 논현동,37.5144762216,127.0292370502,5층,5000.0,380.0,47.6,378147.0,391751.0,381067.3125,199.98693210322878,84.81464227363838,12,0,0,1,0,0,0,1,1,14,0.3107972070229904,0.52735698442573
459,550399,서울특별시 강남구 논현동,37.5083048979,127.0338989756,3층,5000.0,440.0,42.0,319506.5,309264.5,303520.875,101.35677863301014,39.8864256487126,16,0,1,3,0,0,0,2,2,28,0.35428349260545317,0.5257899784480075
460,919588,서울특별시 강남구 논현동,37.5144221993,127.0290831977,1층,8000.0,500.0,20.0,378147.0,391751.0,381067.3125,212.74656749934846,86.30518849364289,12,0,0,1,0,0,0,1,1,14,0.3096377556359302,0.5247497999211862
461,919590,서울특별시 강남구 논현동,37.5144221993,127.0290831977,4층,7000.0,500.0,45.0,378147.0,391751.0,381067.3125,212.74656749934846,86.30518849364289,12,0,0,1,0,0,0,1,1,14,0.3096377556359302,0.5247497999211862
462,919589,서울특별시 강남구 논현동,37.5144221993,127.0290831977,1층,10000.0,800.0,40.0,378147.0,391751.0,381067.3125,212.74656749934846,86.30518849364289,12,0,0,1,0,0,0,1,1,14,0.3096377556359302,0.5247497999211862
463,919591,서울특별시 강남구 논현동,37.5144221993,127.0290831977,3층,7000.0,500.0,45.0,378147.0,391751.0,381067.3125,212.74656749934846,86.30518849364289,12,0,0,1,0,0,0,1,1,14,0.3096377556359302,0.5247497999211862
464,674325,서울특별시 강남구 논현동,37.5144221993,127.0290831977,4층,10000.0,450.0,45.0,378147.0,391751.0,381067.3125,212.74656749934846,86.30518849364289,12,0,0,1,0,0,0,1,1,14,0.3096377556359302,0.5247497999211862
465,822566,서울특별시 강남구 역삼동,37.5053490069077,127.035910777765,1층,10000.0,590.0,62.9,129679.0,133226.0,146047.5,273.86853284861996,128.14150459579227,12,1,0,1,0,0,0,1,3,27,0.28821333707682617,0.5241320855047411
466,878440,서울특별시 강남구 신사동,37.5175484929,127.0215599282,2층,10000.0,580.0,35.0,373769.5,469697.75,332457.375,165.3335380774795,55.96358486131476,9,0,1,2,0,0,0,3,4,29,0.35702325121585077,0.523938842813697
467,927269,서울특별시 강남구 논현동,37.5178205031,127.0302066322,5층,3000.0,340.0,22.2,265091.5,267129.0,233949.25,416.4049099385346,146.88120663905892,11,1,0,1,0,0,0,1,2,21,0.30253489246509707,0.5225490777945461
468,916776,서울특별시 강남구 역삼동,37.5075775980644,127.037220198197,3층,5000.0,400.0,31.6,319506.5,309264.5,303520.875,261.08314732298044,111.41154549698796,17,1,1,1,0,0,0,2,4,25,0.3629718623357122,0.5225195064934203
469,907655,서울특별시 강남구 논현동,37.5169378237,127.0289936818,5층,7000.0,600.0,65.0,265091.5,267129.0,233949.25,374.20904929505264,145.99397555032255,8,1,0,2,0,0,0,1,2,16,0.30947315775430234,0.5224913224407011
470,925827,서울특별시 강남구 논현동,37.5076849088,127.0342379988,2층,7300.0,732.0,65.7,319506.5,309264.5,303520.875,26.896393136374282,82.15489134042923,16,0,1,3,0,0,0,2,2,26,0.35027322354335055,0.5224374668856905
471,571171,서울특별시 강남구 논현동,37.5145144209,127.0345849775,지하1층,7000.0,590.0,60.0,138882.5,141915.5,142196.125,279.26437533720843,88.93064755389688,11,1,0,2,0,0,0,2,4,21,0.3065226346895158,0.5222101175808718
