listing_id,addr,lat,lng,business_type,transaction_type,sale_price,key_money,deposit,monthly_rent,maintenance_fee,size_m2,floor,flpop_type,trdar_cd,adstrd_cd,flpop_lunch,flpop_dinner,flpop_etc,cnt_academy,cnt_hospital,cnt_school,cnt_company,dist_station,dist_bus_stop,cnt_crosswalk,is_road,floor_score,cnt_banapresso,cnt_high_cafe,cnt_low_cafe,cnt_etc_cafe,actual_rent,rent_index,startup_cost,coverage,rent_score,capital_score,cost_score,location_score,recom_score,rank
882274,서울특별시 강남구 논현동,37.5096644568,127.0308186321,골프/헬스,월세,0,30000000,30000000,2000000,300000,50.0,1,T,3110955,11680521,318800.0,380357.25,434233.75,0,1,0,0,392.8758898010292,146.53446648394805,4,1,1.0,0,0,2,19,2300000,0.4293656025761302,72681818.18181819,1.0,9.759665621734587,15.0,24.759665621734587,0.9122149298072306,93.17578535727688,100
882189,서울특별시 강남구 논현동,37.5161482361,127.0302240564,기타주점,월세,0,60000000,30000000,2650000,150000,33.06,1,T,3120191,11680531,378147.0,391751.0,381067.3125,0,1,0,0,242.02601458503503,88.35996111346851,11,1,1.0,0,1,1,24,2800000,0.5688709211666185,98385218.18181819,1.0,9.681578500160338,15.0,24.681578500160338,0.9494643758491178,95.89140668884417,20
844060,서울특별시 강남구 논현동,37.5150699879,127.0326577994,미용/네일/피부관리,월세,0,30000000,40000000,1700000,400000,71.28,7,T,3120191,11680531,378147.0,391751.0,381067.3125,0,2,0,0,142.51835204284183,174.05597589329943,15,1,0.0,0,3,2,24,2100000,0.4266531908749639,88079200.0,1.0,9.761183875120253,15.0,24.761183875120253,0.6866038226210852,76.25647057170164,961
881607,서울특별시 서초구 잠원동,37.5127266658701,127.019576874652,기타,월세,0,0,70000000,6000000,100000,204.96,1,T,3120185,11650540,388874.5,478718.0,397097.625,0,2,0,0,250.10418870961433,94.86589539247895,15,1,1.0,0,2,4,29,6100000,1.3933818989998765,121985309.0909091,0.9837250148751145,9.220064275356014,14.755875223126719,23.97593949848273,0.9597295714255537,95.95565735539925,16
881523,서울특별시 강남구 역삼동,37.5052604993932,127.0302196666,카페/커피,월세,0,0,23000000,1950000,250000,36.36,2,T,3120187,11680640,589152.0,788268.0,560948.125,0,0,0,0,433.13578507436216,131.12269937070383,4,1,0.8,0,1,0,21,2200000,0.3406332419204577,32222218.18181818,1.0,9.809332936960246,15.0,24.809332936960246,0.9105390003713839,93.09975796481405,106
881291,서울특별시 강남구 역삼동,37.5067758822,127.0369384078,미용/네일/피부관리,월세,0,40000000,50000000,3000000,0,59.5,1,T,3120194,11680640,319506.5,309264.5,303520.875,1,1,0,0,245.63551808080493,166.95836044989122,22,1,1.0,0,1,4,25,3000000,0.46449987534607867,105091363.63636364,1.0,9.739999459491244,15.0,24.739999459491244,0.8697562220942845,89.97171611656258,252
819360,서울특별시 강남구 신사동,37.5198473771,127.0240265962,골프/헬스,월세,0,300000000,50000000,4570000,0,197.21,1,T,3120186,11680510,373769.5,469697.75,332457.375,0,2,0,0,500.65885508410486,185.42937719356323,4,1,1.0,0,2,2,37,4570000,0.8082544533582353,400019627.27272725,0.2999852802677251,9.547585250512329,4.499779204015876,14.047364454528205,0.924287885624051,83.36895587633202,632
799998,서울특별시 강남구 논현동,37.5122547309,127.034488924,기타,월세,0,120000000,30000000,2700000,300000,162.3,2,T,3110961,11680531,187742.25,204765.25,252216.625,0,2,0,0,343.93615212567545,155.11347122332253,7,1,0.8,0,0,5,18,3000000,0.6095045583928056,191165181.8181818,0.6277293744534118,9.658834107314647,9.415940616801176,19.074774724115823,0.7323971739601148,74.00456277112444,1030
879540,서울특별시 서초구 반포동,37.5086104347834,127.022086677524,사무실,월세,0,0,100000000,6300000,0,165.29,2,T,3120185,11650560,388874.5,478718.0,397097.625,0,2,0,0,290.2915171338166,56.66122153085765,14,1,0.8,0,4,4,25,6300000,1.0556974146185765,141923554.54545456,0.8455256097857033,9.409080792088433,12.68288414678555,22.091964938873986,0.9262150248077414,91.55809179945459,155
879055,서울특별시 강남구 신사동,37.5186868370468,127.024261509172,기타주점,월세,0,275000000,50000000,4500000,0,264.46,1,T,3120186,11680510,373769.5,469697.75,332457.375,0,2,0,0,428.08937763867704,133.7012410363745,4,1,1.0,0,2,3,26,4500000,0.795874188208328,392076672.72727275,0.30606258506858836,9.554515016915861,4.590938776028826,14.145453792944686,0.9498513625027585,85.38430598065156,507
878801,서울특별시 강남구 논현동,37.5201554557138,127.031908898727,기타주점,월세,0,30000000,20000000,1500000,0,29.75,1,T,3120190,11680531,265091.5,267129.0,233949.25,0,2,1,0,662.6664371029848,97.27988791245177,14,1,1.0,0,3,1,18,1500000,0.3047522791964028,57545681.81818182,1.0,9.829417053657323,15.0,24.829417053657323,0.8152446594920283,85.97276651555944,465
878731,서울특별시 강남구 논현동,37.506705548598,127.026788237715,사무실,월세,0,0,60000000,5500000,400000,117.72,3,T,3120187,11680521,589152.0,788268.0,560948.125,0,0,1,0,666.3530691214381,199.3158478175288,9,1,0.6,0,2,2,22,5900000,1.10141611095616,89858072.72727272,1.0,9.383490073145245,15.0,24.383490073145246,0.8272840251336785,86.42979195817114,437
878732,서울특별시 강남구 논현동,37.506705548598,127.026788237715,사무실,월세,0,0,50000000,4800000,350000,102.6,4,T,3120187,11680521,589152.0,788268.0,560948.125,0,0,1,0,666.3530691214381,199.3158478175288,9,1,0.3999999999999999,0,2,2,22,5150000,0.9614055883769872,76023090.9090909,1.0,9.461859979101359,15.0,24.46185997910136,0.7772840251336784,82.75816186412725,671
878734,서울특별시 강남구 논현동,37.506705548598,127.026788237715,사무실,월세,0,0,50000000,4300000,300000,88.93,5,T,3120187,11680521,589152.0,788268.0,560948.125,0,0,1,0,666.3530691214381,199.3158478175288,9,1,0.19999999999999996,0,2,2,22,4600000,0.8587312051522604,72555881.81818181,1.0,9.519331243469175,15.0,24.519331243469175,0.7272840251336784,79.06563312849505,833
878904,서울특별시 서초구 반포동,37.5082319752422,127.020804441327,가구/가전,월세,0,23000000,30000000,1500000,100000,42.15,1,T,3120176,11650560,207573.5,269048.0,346445.0625,0,2,0,0,338.37895808379363,140.72604106879552,9,1,1.0,0,4,3,26,1600000,0.2681136291094797,63690772.72727273,1.0,9.849925280530396,15.0,24.849925280530396,0.8344520508101424,87.43382909129107,392
878804,서울특별시 강남구 신사동,37.519004317,127.0226146096,기타주점,월세,0,0,150000000,13000000,2000000,231.4,2,T,3120186,11680510,373769.5,469697.75,332457.375,0,2,0,0,349.99118603082746,178.23563205899458,3,1,0.8,0,2,4,37,15000000,2.652913960694427,208691454.54545456,0.5750115655735348,8.515050056386201,8.625173483603023,17.140223539989222,0.8860476560381297,83.59379774284895,616
878836,서울특별시 강남구 신사동,37.5201861071,127.0242574698,기타주점,월세,0,30000000,50000000,3300000,0,76.03,1,T,3120186,11680510,373769.5,469697.75,332457.375,0,1,0,0,542.5723409202509,194.86925672071763,3,1,1.0,0,2,2,39,3300000,0.5836410713527739,99283972.72727273,1.0,9.673311012404964,15.0,24.673311012404966,0.9089425786971976,92.8440044146948,115
878668,서울특별시 강남구 신사동,37.5180012026957,127.022756947141,기타주점,월세,0,100000000,50000000,5100000,500000,211.57,1,T,3120186,11680510,373769.5,469697.75,332457.375,1,2,0,0,276.3378157048663,80.80390547202315,2,1,1.0,0,3,4,32,5600000,0.990421211992586,203661845.45454544,0.5892119838754106,9.445618687717515,8.83817975813116,18.283798445848674,0.9342394593522603,88.3517578972682,332
878557,서울특별시 강남구 신사동,37.5188815512777,127.023781951435,한식/고기집,월세,0,250000000,80000000,6500000,50000,102.48,1,T,3120186,11680510,373769.5,469697.75,332457.375,0,2,0,0,408.6788078041253,173.94761792786997,4,1,1.0,0,2,4,30,6550000,1.1584390961698996,355992654.54545456,0.3370856068736045,9.351571857955308,5.056284103104067,14.407855961059376,0.9392278049168447,84.84994132982271,552
843691,서울특별시 강남구 역삼동,37.5065209407,127.0337850694,편의점/슈퍼,월세,0,0,100000000,3000000,300000,40.51,1,T,3120194,11680640,319506.5,309264.5,303520.875,1,2,0,0,111.85503776139501,69.80097099464457,17,1,1.0,0,2,2,28,3300000,0.5109498628806866,110274809.0909091,1.0,9.713999405440369,15.0,24.71399940544037,0.8796024887478511,90.6841860615292,198
868237,서울특별시 강남구 신사동,37.5189607271162,127.024333993514,사무실,월세,0,0,50000000,2900000,300000,70.71,3,T,3120186,11680510,373769.5,469697.75,332457.375,0,2,0,0,451.5906365798511,125.45288996684596,4,1,0.6,0,1,2,27,3200000,0.5659549782814777,67934627.27272728,1.0,9.683210678695723,15.0,24.683210678695723,0.8599970968348609,89.18299294131029,300
878450,서울특별시 강남구 논현동,37.5084632356,127.0347224325,카페/커피,월세,0,150000000,60000000,5400000,0,163.37,1,T,3120194,11680531,319506.5,309264.5,303520.875,1,3,0,0,119.5725839102352,78.92656649846114,16,1,1.0,0,1,4,26,5400000,1.09710820510705,251436572.72727275,0.47725753934039317,9.385901393166364,7.158863090105897,16.54476448327226,0.8789269957301233,82.46428916303151,683
878449,서울특별시 강남구 논현동,37.5112423869,127.0331447521,치킨/닭요리,월세,0,70000000,45000000,2850000,340000,79.34,1,T,3110961,11680531,187742.25,204765.25,252216.625,0,2,0,0,361.40080209093844,94.23930575868711,5,1,1.0,0,0,5,18,3190000,0.6481065137576832,135123509.0909091,0.8880764036350313,9.637226934111242,13.32114605452547,22.95837298863671,0.7872452053071376,82.00176338667202,713
878448,서울특별시 강남구 논현동,37.510091465,127.0232407833,카페/커피,월세,0,80000000,40000000,2100000,200000,19.83,1,T,3120185,11680521,388874.5,478718.0,397097.625,0,5,0,0,186.16068855766798,111.42497177985605,10,1,1.0,0,4,2,36,2300000,0.4293656025761302,125029609.0909091,0.9597726560334036,9.759665621734587,14.396589840501054,24.15625546223564,0.9304133888638108,93.93725962702146,74
878446,서울특별시 강남구 논현동,37.5173805242619,127.036349549921,일식/해산물,월세,0,190000000,50000000,4250000,0,126.87,2,T,3110966,11680531,275094.25,298698.75,253435.3125,0,0,0,0,437.2564318078052,74.75986510993361,11,1,0.8,0,3,2,14,4250000,0.8634647910564746,272178845.45454544,0.4408865788213519,9.516681652029083,6.613298682320279,16.129980334349362,0.8284967061256672,78.26723329377441,856
878443,서울특별시 강남구 논현동,37.513034799943,127.028480917929,노래방/PC방/당구장/기타,월세,0,250000000,42000000,4000000,0,279.13,2,T,3120191,11680521,378147.0,391751.0,381067.3125,0,1,0,0,293.5793491291284,131.09455042359977,8,1,0.8,0,1,2,15,4000000,0.7467227870889221,362797518.1818182,0.33076301238604744,9.582027168234065,4.961445185790712,14.543472354024777,0.9039529226231701,82.33994155076253,689
878440,서울특별시 강남구 신사동,37.5175484929,127.0215599282,양식/레스토랑,월세,0,100000000,100000000,5800000,500000,115.7,2,T,3120186,11680510,373769.5,469697.75,332457.375,1,2,0,0,165.00567719577464,55.60550189353428,9,1,0.8,0,3,4,29,6300000,1.1142238634916592,229345727.27272728,0.5232275369896103,9.376321023682205,7.848413054844155,17.22473407852636,0.9167450408362527,85.9806121412453,464
878289,서울특별시 강남구 논현동,37.5166820171,127.0286723368,양식/레스토랑,월세,0,250000000,65000000,6500000,0,99.17,1,T,3120190,11680521,265091.5,267129.0,233949.25,0,1,0,0,369.309971495923,171.11156567930726,6,1,1.0,0,1,1,15,6500000,1.2134245290194985,340153118.1818182,0.3527823018099095,9.320794148380356,5.291734527148642,14.612528675529,0.8119704895503664,75.51031539180647,984
878287,서울특별시 강남구 논현동,37.5173805242619,127.036349549921,기타주점,월세,0,150000000,50000000,4000000,0,106.28,1,T,3110966,11680531,275094.25,298698.75,253435.3125,0,0,0,0,437.2564318078052,74.75986510993361,11,1,1.0,0,3,2,14,4000000,0.8126727445237408,226956472.72727272,0.5287357463657829,9.545112143086197,7.931036195486744,17.47614833857294,0.8636818913108524,82.25229018688687,694
878274,서울특별시 강남구 논현동,37.5128766449949,127.039533873431,양식/레스토랑,월세,0,100000000,15000000,1500000,0,63.57,1,T,3110970,11680531,50728.5,55023.25,53805.3125,0,0,1,0,426.40935783829804,278.11709809254904,1,1,1.0,0,0,0,14,1500000,0.3047522791964028,131123663.63636363,0.9151666196026056,9.829417053657323,13.727499294039085,23.556916347696408,0.5003906292198104,61.08621353918218,1260
798486,서울특별시 강남구 신사동,37.5173936036,127.021098371,기타주점,월세,0,390000000,150000000,13600000,500000,213.9,1,T,3120186,11680510,373769.5,469697.75,332457.375,1,2,0,0,126.69644104976008,81.86249914690973,9,1,1.0,0,3,3,30,14100000,2.493739123052761,594252818.1818182,0.20193425479605326,8.60414705300303,3.029013821940799,11.63316087494383,0.9543166770807106,83.20691165599712,644
878159,서울특별시 강남구 논현동,37.5117680061,127.0351085284,퓨전/쌀국수,월세,0,25000000,20000000,1900000,0,30.25,1,T,3120196,11680531,138882.5,141915.5,142196.125,0,1,0,0,420.55087156129537,99.72128543049655,6,1,1.0,0,0,3,11,1900000,0.3860195536487769,52672500.0,1.0,9.783928267965944,15.0,24.783928267965944,0.7084811695324764,77.92001598290167,871
878093,서울특별시 강남구 논현동,37.5111091372254,127.038188106398,기타,월세,0,100000000,30000000,1700000,0,33.06,1,T,3110970,11680531,50728.5,55023.25,53805.3125,0,0,1,0,481.80754152422645,154.93951142576012,12,1,1.0,0,1,2,6,1700000,0.3453859164225898,138385218.1818182,0.867144638543239,9.806672660811634,13.007169578148584,22.81384223896022,0.585607270763515,66.73438754622384,1198
878077,서울특별시 강남구 논현동,37.5073559623137,127.02608045966,한식/고기집,월세,0,50000000,50000000,5000000,250000,88.23,1,T,3120187,11680521,589152.0,788268.0,560948.125,0,0,1,0,578.5930936882561,234.84549436217887,10,1,1.0,0,4,2,30,5250000,0.9800736580542102,122378336.36363636,0.9805657076709284,9.45141065830721,14.708485615063926,24.15989627337114,0.9047510467377274,92.01622477870069,141
878011,서울특별시 강남구 논현동,37.5148576776,127.0314541949,퓨전/쌀국수,월세,0,100000000,70000000,7900000,0,274.95,1,T,3120191,11680531,378147.0,391751.0,381067.3125,0,2,0,0,72.42050544021565,100.87527285354979,10,1,1.0,0,1,1,22,7900000,1.6050286704343881,239737318.1818182,0.5005478534175948,9.101596482595237,7.508217801263922,16.60981428385916,0.9315396961572163,86.4752914956504,433
863242,서울특별시 강남구 논현동,37.507261451658,127.024370459235,사무실,월세,0,0,25000000,1900000,500000,100.76,3,T,3120187,11680521,589152.0,788268.0,560948.125,0,1,1,0,498.9316661472852,114.47086971051124,13,1,0.6,0,5,5,31,2400000,0.4480336722533533,50556400.0,1.0,9.74921630094044,15.0,24.74921630094044,0.8633389774562502,89.49963961015919,285
877697,서울특별시 서초구 반포동,37.5091652265931,127.020857745851,카페/커피,월세,0,30000000,30000000,3400000,200000,69.42,5,T,3120176,11650560,207573.5,269048.0,346445.0625,0,3,0,0,236.88393932582846,96.94462131877239,10,1,0.19999999999999996,0,4,4,27,3600000,0.6032556654963294,77607436.36363636,1.0,9.662331881193392,15.0,24.662331881193392,0.6537762909552202,73.6955537028349,1057
877694,서울특별시 서초구 잠원동,37.5112598734,127.0193186085,기타주점,월세,0,10000000,60000000,5200000,0,264.46,1,T,3120185,11650540,388874.5,478718.0,397097.625,0,2,0,0,206.44244966449995,66.46583588941894,15,1,1.0,0,2,4,35,5200000,1.187800963081862,137076672.72727272,0.8754224742436781,9.335136759319882,13.131337113655173,22.466473872975055,0.9558128187729035,94.15243528094283,69
876571,서울특별시 강남구 논현동,37.5191469344,127.029596327,카페/커피,월세,0,25000000,10000000,1500000,0,16.53,1,T,3120190,11680531,265091.5,267129.0,233949.25,0,2,0,0,573.5182823168211,96.60718404621126,16,1,1.0,0,1,2,19,1500000,0.3047522791964028,39192609.09090909,1.0,9.829417053657323,15.0,24.829417053657323,0.8228985100901127,86.54680531041578,427
870702,서울특별시 강남구 논현동,37.5095288806,127.0384191645,편의점/슈퍼,매매,140000,0,0,0,0,61.05,1,T,3110971,11680531,90071.0,94159.75,118648.4375,0,0,1,0,432.04641726665926,115.87182822962819,16,1,1.0,0,2,3,14,0,0.0,15484499.999999998,1.0,10.0,15.0,25.0,0.658284365578304,74.3713274183728,1027
877518,서울특별시 강남구 논현동,37.5109810821791,127.02600085002,기타,매매,930000,0,0,0,0,429.99,1,T,3110952,11680521,24209.75,30471.75,38946.9375,0,2,1,0,383.8328766242181,243.37155558053126,5,1,1.0,0,0,3,30,0,0.0,109061100.00000001,1.0,10.0,15.0,25.0,0.5385276589440215,65.38957442080161,1213
877517,서울특별시 강남구 논현동,37.5109810821791,127.02600085002,기타,월세,0,0,200000000,20000000,0,429.99,1,T,3110952,11680521,24209.75,30471.75,38946.9375,0,2,1,0,383.8328766242181,243.37155558053126,5,1,1.0,0,0,3,30,20000000,3.7336139354446103,309061100.0,0.3882727395974453,7.910135841170324,5.8240910939616795,13.734226935132003,0.5385276589440215,54.12380135593362,1305
790037,서울특별시 강남구 논현동,37.5091545258,127.0226975963,사무실,월세,0,0,50000000,5000000,500000,99.17,12,T,3120185,11680521,388874.5,478718.0,397097.625,0,2,0,0,245.11937074221464,34.067029685650326,13,1,0.0,0,4,2,30,5500000,1.026743832247268,75153118.18181819,1.0,9.425287356321839,15.0,24.42528735632184,0.7111135121757596,77.75880076950381,880
864398,서울특별시 강남구 논현동,37.5142855148,127.0404214081,카페/커피,월세,0,30000000,20000000,2200000,0,31.59,1,T,3110968,11680531,44561.0,47293.25,40385.9375,1,0,1,0,332.0774724251559,178.4116632194275,7,1,1.0,0,0,1,17,2200000,0.44697000948805743,58012372.72727273,1.0,9.749811678697407,15.0,24.749811678697405,0.5677318023750634,67.32969685682716,1191
419277,서울특별시 강남구 논현동,37.5109350019529,127.022218565558,일식/해산물,월세,0,70000000,30000000,2300000,100000,52.9,1,T,3120185,11680521,388874.5,478718.0,397097.625,0,5,0,0,57.50258268815483,49.252242208941325,16,1,1.0,0,3,4,32,2400000,0.4480336722533533,113417363.63636364,1.0,9.74921630094044,15.0,24.74921630094044,0.9318713146562885,94.63956490016207,56
822490,서울특별시 강남구 논현동,37.5082296052,127.0325055245,중식,월세,0,70000000,40000000,2200000,100000,39.9,1,T,3120194,11680521,319506.5,309264.5,303520.875,1,3,0,0,179.53130962367678,81.54232317292892,15,1,1.0,0,1,3,18,2300000,0.4293656025761302,120120090.9090909,0.9990002429386955,9.759665621734587,14.985003644080432,24.74466926581502,0.8796285733172503,90.71681226460879,197
585329,서울특별시 강남구 논현동,37.5072440303,127.0245247227,사무실,월세,0,0,32000000,2200000,300000,92.6,4,T,3120187,11680521,589152.0,788268.0,560948.125,0,1,1,0,507.27644691579303,120.20582902583558,13,1,0.3999999999999999,0,5,5,32,2500000,0.4667017419305763,55486727.272727266,1.0,9.738766980146291,15.0,24.73876698014629,0.8107832143989492,85.54750806006749,501
871878,서울특별시 강남구 신사동,37.519003936,127.0245240463,기타,월세,0,30000000,20000000,2500000,0,115.7,1,T,3120186,11680510,373769.5,469697.75,332457.375,0,2,0,0,467.74695527213635,109.14116846030242,4,1,1.0,0,1,2,28,2500000,0.44215232678240446,79345727.27272728,1.0,9.752508342731034,15.0,24.752508342731034,0.9489670442272243,95.92503665977286,19
843894,서울특별시 강남구 논현동,37.5107654721,127.0229559655,미용/네일/피부관리,월세,0,30000000,20000000,1530000,300000,59.5,3,T,3120185,11680521,388874.5,478718.0,397097.625,0,5,0,0,124.22478682362755,77.45164959894782,12,1,0.6,0,3,2,37,1830000,0.34162567509318187,65091363.63636364,1.0,9.808777429467085,15.0,24.808777429467085,0.8533661776077556,88.81124075004875,321
860531,서울특별시 강남구 논현동,37.5072440303,127.0245247227,기타,월세,0,0,32000000,2300000,300000,79.34,4,T,3120187,11680521,589152.0,788268.0,560948.125,0,1,1,0,507.27644691579303,120.20582902583558,13,1,0.3999999999999999,0,5,5,32,2600000,0.48536981160779935,52123509.09090909,1.0,9.728317659352143,15.0,24.728317659352143,0.8107832143989492,85.53705873927333,502
846484,서울특별시 강남구 역삼동,37.5041216040012,127.03100986052,기타,월세,0,0,500000000,41000000,0,737.19,1,T,3110956,11680640,71272.75,67426.25,71515.375,0,0,0,0,469.09869358749984,235.33470432138992,3,1,1.0,0,1,0,21,41000000,6.348164963063075,686978190.9090909,0.17467803430732173,6.4466592797136695,2.620170514609826,9.066829794323496,0.5735248892754045,52.08119648997883,1311
874968,서울특별시 강남구 신사동,37.5207649868,127.030185195,사무실,월세,0,0,70000000,5500000,2230000,191.2,6,T,3120190,11680545,265091.5,267129.0,233949.25,0,2,0,0,647.6930293385127,39.46080331380468,12,1,0.0,0,3,3,20,7730000,1.185842647381109,118495272.72727272,1.0,9.336232912769445,15.0,24.336232912769447,0.5858275123316667,68.27329633764445,1165
874104,서울특별시 강남구 논현동,37.5097971936607,127.033080774592,요가/마사지,월세,0,120000000,10000000,7000000,600000,215.89,3,T,3120194,11680531,319506.5,309264.5,303520.875,1,2,0,0,282.2377772618359,85.54259407269726,8,1,0.6,0,0,4,22,7600000,1.5440782145951075,184757554.54545456,0.6494998285468065,9.135713071863773,9.742497428202098,18.87821050006587,0.8036487556268239,79.15186717207766,828
868805,서울특별시 강남구 논현동,37.513561322877,127.039787601144,기타,월세,0,80000000,120000000,11000000,0,276.44,1,T,3110970,11680531,50728.5,55023.25,53805.3125,0,0,1,0,424.92756763966486,256.8565691456528,4,1,1.0,0,0,0,12,11000000,2.234850047440287,270115236.3636364,0.4442548358821669,8.74905839348704,6.663822538232504,15.412880931719544,0.5518719702814688,56.80327870282971,1289
729917,서울특별시 강남구 논현동,37.5144988093846,127.025042884901,기타,월세,0,0,200000000,12000000,800000,333.35,1,T,3110950,11680521,30279.75,30063.25,30004.625,0,2,0,0,468.2312604665522,325.52716348980266,4,1,1.0,0,0,0,13,12800000,2.3895129186845505,284549681.8181818,0.42171897446252,8.662486938349009,6.3257846169378,14.988271555286808,0.5086872471299659,53.139815090034254,1307
873244,서울특별시 강남구 논현동,37.5098109721,127.0352840547,양식/레스토랑,월세,0,50000000,50000000,2700000,100000,59.5,1,T,3110961,11680531,187742.25,204765.25,252216.625,1,1,0,0,277.4067052995165,158.41190050304482,12,1,1.0,0,1,5,17,2800000,0.5688709211666185,115091363.63636364,1.0,9.681578500160338,15.0,24.681578500160338,0.7685775007293622,82.3248910548625,690
872817,서울특별시 강남구 논현동,37.517623341,127.0257362002,카페/커피,월세,0,5000000,35000000,2070000,400000,62.81,3,T,3120190,11680521,265091.5,267129.0,233949.25,0,2,0,0,495.12098858803415,106.42678560213744,7,1,0.6,0,1,2,14,2470000,0.4611013210274094,55930900.0,1.0,9.741901776384536,15.0,24.741901776384537,0.7373601052801049,80.0439096723924,791
865788,서울특별시 강남구 논현동,37.5075711139303,127.02692098833,기타소매,월세,0,0,50000000,2800000,350000,33.06,1,T,3120187,11680521,589152.0,788268.0,560948.125,0,0,1,0,615.009337792273,281.0323029995994,3,1,1.0,0,1,2,24,3150000,0.5880441948325261,58385218.18181818,1.0,9.670846394984325,15.0,24.670846394984324,0.8718823401902409,90.0620219092524,247
865664,서울특별시 강남구 논현동,37.5101950608882,127.027525232739,미용/네일/피부관리,월세,0,20000000,30000000,1550000,100000,29.75,1,T,3120191,11680521,378147.0,391751.0,381067.3125,0,0,1,0,529.4266641100347,402.3810085864467,1,1,1.0,0,0,2,19,1650000,0.3080231496741804,57545681.81818182,1.0,9.827586206896552,15.0,24.82758620689655,0.7950658270636396,84.45752323666952,570
868233,서울특별시 강남구 신사동,37.5189607271162,127.024333993514,기타,월세,0,0,50000000,2700000,200000,106.39,1,T,3120186,11680510,373769.5,469697.75,332457.375,0,2,0,0,451.5906365798511,125.45288996684596,4,1,1.0,0,1,2,27,2900000,0.5128966990675892,76984372.72727273,1.0,9.712909677568,15.0,24.712909677568,0.9451822820200461,95.60158082907145,24
866352,서울특별시 강남구 논현동,37.5155518217,127.0218172517,요가/마사지,월세,0,30000000,30000000,2280000,250000,56.2,5,T,3120178,11680521,568765.0,648546.5,510767.5,1,1,0,0,163.91223506026495,145.36051180159052,15,1,0.19999999999999996,0,3,1,24,2530000,0.4723021628337432,74254363.63636364,1.0,9.735632183908047,15.0,24.735632183908045,0.7559566754910104,81.43238284573383,735
544605,서울특별시 강남구 논현동,37.5108322150438,127.030601948781,한식/고기집,월세,0,60000000,50000000,4000000,0,64.23,1,T,3110955,11680521,318800.0,380357.25,434233.75,0,1,0,0,382.8187220430002,149.3191130998573,4,1,1.0,0,0,3,16,4000000,0.7467227870889221,126291063.63636364,0.9501859953093924,9.582027168234065,14.252789929640887,23.834817097874954,0.9129150181671724,92.3034434604129,129
580868,서울특별시 강남구 논현동,37.5102507364,127.0350354305,사무실,월세,0,0,30000000,2000000,300000,99.2,3,T,3110961,11680531,187742.25,204765.25,252216.625,0,2,0,0,318.879837063801,126.23877319679498,8,1,0.6,0,0,5,14,2300000,0.46728682810115096,55160727.27272727,1.0,9.738439482274563,15.0,24.738439482274565,0.6885493011478871,76.3796370683661,948
800051,서울특별시 강남구 논현동,37.5057912418,127.0262388185,사무실,월세,0,0,50000000,4000000,250000,125.61,4,T,3120187,11680521,589152.0,788268.0,560948.125,0,0,0,0,724.4533857136779,86.72142727817572,16,1,0.3999999999999999,0,3,3,29,4250000,0.7933929612819798,81859263.63636363,1.0,9.555903866248695,15.0,24.555903866248695,0.8196118722933585,86.02679428825058,461
870413,서울특별시 강남구 논현동,37.5161355747834,127.022337745833,베이커리,월세,0,90000000,40000000,3600000,300000,94.22,1,T,3120178,11680521,568765.0,648546.5,510767.5,1,2,0,0,180.39949015609997,96.30272335915849,9,1,1.0,0,4,2,19,3900000,0.728054717411699,153897618.1818182,0.7797391630728764,9.592476489028213,11.696087446093145,21.28856393512136,0.9504710802266289,92.57389495211852,124
870408,서울특별시 강남구 논현동,37.5194386326,127.0304878195,치킨/닭요리,월세,0,90000000,60000000,4600000,0,153.7,1,T,3120190,11680531,265091.5,267129.0,233949.25,0,2,1,0,588.1281088184596,99.95053659667931,12,1,1.0,0,2,2,20,4600000,0.9345736562023019,188983909.0909091,0.6349746948152873,9.476878964549126,9.52462042222931,19.001499386778434,0.8176361217101575,80.32420851504025,775
870243,서울특별시 강남구 논현동,37.5170974741305,127.037925336541,카페/커피,월세,0,150000000,50000000,3000000,0,42.98,1,T,3120203,11680531,316236.0,342827.25,274934.6875,2,0,0,0,297.9351444149636,178.44801564012184,12,1,1.0,0,2,1,19,3000000,0.6095045583928056,210901290.9090909,0.5689865599339837,9.658834107314647,8.534798399009755,18.193632506324402,0.8608309031141009,82.75595023988197,672
865910,서울특별시 강남구 신사동,37.519122825,127.0247322232,기타주점,월세,0,100000000,50000000,4400000,0,198.35,1,T,3120186,11680510,373769.5,469697.75,332457.375,0,2,0,0,490.3589911645373,93.56561365541373,7,1,1.0,0,1,2,26,4400000,0.7781880951370318,200308772.72727272,0.5990751097226487,9.56441468320662,8.98612664583973,18.55054132904635,0.9531691511371879,90.03822766433545,248
865673,서울특별시 강남구 논현동,37.5111689919,127.0236166309,양식/레스토랑,월세,0,35000000,55000000,3500000,700000,82.64,1,T,3120185,11680521,388874.5,478718.0,397097.625,0,4,0,0,172.8026925605179,76.9324848514431,10,1,1.0,0,3,1,31,4200000,0.7840589264433682,110960509.0909091,1.0,9.561128526645767,15.0,24.561128526645767,0.9460747204337401,95.51673255917626,27
622433,서울특별시 강남구 논현동,37.5085142036,127.0329354373,한식/고기집,월세,0,45000000,20000000,2000000,100000,36.4,1,T,3120194,11680521,319506.5,309264.5,303520.875,1,3,0,0,168.18618839948743,50.44848914172118,16,1,1.0,0,1,4,20,2100000,0.3920294632216841,74232363.63636364,1.0,9.780564263322884,15.0,24.780564263322884,0.8731507876077332,90.26687333390288,231
