listing_id,addr,lat,lng,business_type,transaction_type,sale_price,key_money,deposit,monthly_rent,maintenance_fee,size_m2,floor,flpop_type,trdar_cd,adstrd_cd,flpop_lunch,flpop_dinner,flpop_etc,cnt_academy,cnt_hospital,cnt_school,cnt_company,dist_station,dist_bus_stop,cnt_crosswalk,is_road,floor_score,cnt_banapresso,cnt_high_cafe,cnt_low_cafe,cnt_etc_cafe,actual_rent,rent_index,startup_cost,coverage,rent_score,capital_score,cost_score,location_score,recom_score,rank
910993,서울특별시 강남구 논현동,37.5071018385,127.0314283204,기타,월세,0,0,150000000,5470000,2750000,297.5,5.0,T,3120194,11680521,319506.5,309264.5,303520.875,1,3,0,0,254.83916458788977,42.08293986409626,13,1,0.19999999999999996,0,1,0,21,8220000,1.531910038286975,225456818.1818182,0.5322526990655336,9.141065830721004,7.983790485983004,17.124856316704008,0.6825149535348324,68.31347783181644,1132
907109,서울특별시 강남구 논현동,37.5172775198,127.0384050382,기타,월세,0,0,30000000,2900000,60000,105.8,3.0,T,3120203,11680531,316236.0,342827.25,274934.6875,2,0,0,0,255.6405052721861,140.0451348842523,12,1,0.6,0,2,1,19,2960000,0.5983251516026566,56834727.27272727,1.0,9.664522129755582,15.0,24.664522129755582,0.7851058623468297,83.54746180576781,581
924223,서울특별시 강남구 신사동,37.5179413755,127.0213111846,기타,월세,0,0,30000000,2500000,270000,108.54,5.0,T,3120178,11680510,568765.0,648546.5,510767.5,1,2,0,0,188.91221571191394,94.44442350270813,9,1,0.19999999999999996,0,3,4,34,2770000,0.4899047780749041,57529690.90909091,1.0,9.725312881915622,15.0,24.72531288191562,0.7706435865175992,82.52358187073557,642
924218,서울특별시 서초구 잠원동,37.5136457845735,127.018997990469,기타,월세,0,0,60000000,4900000,0,148.25,4.0,T,3120178,11650540,568765.0,648546.5,510767.5,0,1,0,0,331.2907528323276,106.85178620551106,14,1,0.3999999999999999,0,2,2,24,4900000,1.119273984442524,97601590.9090909,1.0,9.372428768011876,15.0,24.372428768011876,0.8280131388343169,86.47341418058565,367
925215,서울특별시 강남구 논현동,37.5194676585,127.0297276717,기타,월세,0,0,30000000,1850000,350000,76.0,6.0,T,3120190,11680531,265091.5,267129.0,233949.25,0,2,0,0,604.7287183167346,106.51675466028728,14,1,0.0,0,1,3,23,2200000,0.4447011261911637,49276363.63636364,1.0,9.750658339683204,15.0,24.750658339683206,0.5859927124263463,68.70011177165918,1124
925567,서울특별시 강남구 역삼동,37.507038726841,127.037725714892,기타,월세,0,0,65000000,6500000,1500000,214.55,4.0,T,3120194,11680640,319506.5,309264.5,303520.875,0,1,0,0,306.8769860121801,140.06542123676712,13,1,0.3999999999999999,0,2,5,23,8000000,1.2386663342562099,119417681.81818181,1.0,9.305486084536701,15.0,24.305486084536703,0.7533481577187436,80.80659791344247,722
925565,서울특별시 강남구 역삼동,37.507038726841,127.037725714892,기타,월세,0,0,40000000,4300000,800000,116.46,5.0,T,3120194,11680640,319506.5,309264.5,303520.875,0,1,0,0,306.8769860121801,140.06542123676712,13,1,0.19999999999999996,0,2,5,23,5100000,0.7896497880883337,69538490.9090909,1.0,9.557247378892148,15.0,24.55724737889215,0.7033481577187437,77.30835920779793,872
925566,서울특별시 강남구 역삼동,37.507038726841,127.037725714892,기타,월세,0,0,50000000,5000000,1000000,158.71,4.0,T,3120194,11680640,319506.5,309264.5,303520.875,0,1,0,0,306.8769860121801,140.06542123676712,13,1,0.3999999999999999,0,2,5,23,6000000,0.9289997506921573,90254627.27272728,1.0,9.479114563402526,15.0,24.479114563402526,0.7533481577187436,80.9802263923083,716
925495,서울특별시 강남구 논현동,37.5161266341892,127.0204625401,기타,월세,0,0,100000000,5000000,1100000,118.02,13.0,T,3120178,11680521,568765.0,648546.5,510767.5,1,0,0,0,36.04944901868176,105.40403890816634,13,1,0.0,0,3,2,28,6100000,1.136818884860164,129934163.63636364,0.9235446370812407,9.362591431556949,13.85316955621861,23.21576098777556,0.7098720335140245,76.4561635013274,917
925481,서울특별시 강남구 논현동,37.5112590386,127.0238835908,기타,월세,0,0,20000000,1500000,250000,66.1,3.0,T,3120185,11680521,388874.5,478718.0,397097.625,0,4,0,0,196.43171248909883,75.29088775945479,10,1,0.6,0,3,1,29,1750000,0.32613656532873553,36765363.63636363,1.0,9.817136886102404,15.0,24.817136886102404,0.8623569299691322,89.49390663378732,217
917572,서울특별시 강남구 논현동,37.5082277944,127.0251584159,기타,월세,0,0,30000000,3300000,200000,155.23,4.0,T,3120187,11680521,589152.0,788268.0,560948.125,0,1,1,0,452.19301488482154,218.12735027317123,10,1,0.3999999999999999,0,4,3,29,3500000,0.6522731306574711,69371972.72727272,1.0,9.634273772204807,15.0,24.634273772204807,0.7859780950921487,83.58263090411596,576
910320,서울특별시 강남구 논현동,37.5082565966,127.0252986722,기타,월세,0,0,20000000,1500000,100000,49.6,3.0,T,3120187,11680521,589152.0,788268.0,560948.125,0,1,1,0,458.43808134014233,230.42822550188842,10,1,0.6,0,4,2,29,1600000,0.2981820025862725,32580363.636363637,1.0,9.832810867293626,15.0,24.832810867293624,0.8298548172790678,87.07192216322372,335
926448,서울특별시 강남구 논현동,37.5154978022,127.0215955345,기타,월세,0,0,45000000,4200000,0,141.75,4.0,T,3120178,11680521,568765.0,648546.5,510767.5,1,1,0,0,152.71272294024433,137.07765781081852,17,1,0.3999999999999999,0,3,1,25,4200000,0.7827277567889653,80952954.54545455,1.0,9.561128526645767,15.0,24.561128526645767,0.8075490137581939,85.1273045585103,469
921387,서울특별시 강남구 역삼동,37.5055343305423,127.030509307767,사무실,월세,0,0,30000000,2900000,0,131.04,2.0,T,3120187,11680640,589152.0,788268.0,560948.125,0,1,0,0,395.0542012231201,93.46929461444427,4,1,0.8,0,1,0,20,2900000,0.44901654616787606,63236509.09090909,1.0,9.748238705644553,15.0,24.748238705644553,0.9258375237457392,94.18605298657499,39
897682,서울특별시 강남구 논현동,37.5087036618867,127.027378895665,기타,월세,0,0,30000000,2700000,0,99.2,-2.0,T,3110955,11680521,318800.0,380357.25,434233.75,0,0,1,0,575.8691273686595,375.50050224263634,0,1,0.3999999999999999,0,0,2,23,2700000,0.5031821293643348,55160727.27272727,1.0,9.717868338557993,15.0,24.71786833855799,0.6272727069923861,71.76332136298694,1066
919883,서울특별시 강남구 논현동,37.5158436853983,127.022147628112,기타,월세,0,0,40000000,3200000,0,138.04,3.0,T,3120178,11680521,568765.0,648546.5,510767.5,1,2,0,0,173.41825244752366,118.46796806353578,13,1,0.6,0,4,1,22,3200000,0.596364005172545,75011963.63636363,1.0,9.665621734587251,15.0,24.66562173458725,0.8570919863696996,88.94752071231473,253
919878,서울특별시 강남구 논현동,37.5112337413954,127.024222902456,기타,월세,0,0,20000000,2200000,0,72.7,5.0,T,3120185,11680521,388874.5,478718.0,397097.625,0,4,0,0,226.27947988994552,95.56197671115925,11,1,0.19999999999999996,0,1,2,32,2200000,0.4100002535561247,38439363.63636364,1.0,9.770114942528735,15.0,24.770114942528735,0.7544433727981125,81.35336790238716,702
913477,서울특별시 강남구 역삼동,37.5044520198,127.0345215252,기타,월세,0,0,30000000,1800000,350000,76.0,4.0,T,3120197,11680640,985131.5,882135.0,752222.8125,0,1,0,0,333.51489506868603,120.1670305045871,9,1,0.3999999999999999,0,0,2,24,2150000,0.3328915773313564,49276363.63636364,1.0,9.813349385219238,15.0,24.81334938521924,0.8169031581843019,86.08108624904187,396
912930,서울특별시 강남구 신사동,37.5197659404275,127.02483028376,기타,월세,0,0,300000000,35000000,0,649.9,1.0,T,3110951,11680510,63832.75,76738.5,76547.6875,0,2,0,0,543.2731534947566,126.40036022379458,7,1,1.0,0,1,2,32,35000000,6.190132574953663,464838272.72727275,0.2581543023467986,6.529224139728069,3.872314535201979,10.401538674930048,0.6176137193676724,56.722567627505484,1283
912787,서울특별시 강남구 논현동,37.5150416964354,127.030639863472,기타,월세,0,0,250000000,17000000,5270000,524.58,8.0,T,3120191,11680531,378147.0,391751.0,381067.3125,0,1,0,0,117.92721833195468,26.70684278663351,12,1,0.0,0,1,1,21,22270000,4.501588218307825,383052563.6363636,0.3132729327297165,7.475982374884065,4.699093990945748,12.175076365829813,0.6936623073609198,64.1997494178988,1211
